;sequence;code_div_1;label_div_1;score_div_1;code_div_2;label_div_2;score_div_2;code_div_3;label_div_3;score_div_3;code_gr_1;label_gr_1;score_gr_1;code_gr_2;label_gr_2;score_gr_2;code_gr_3;label_gr_3;score_gr_3;code_gr_4;label_gr_4;score_gr_4;code_gr_5;label_gr_5;score_gr_5
16;Mixité sociale et scolaire en classe : perception des exigences professionnelles des étudiant·e·s en formation à l'enseignement au Québec et en Suisse (Education and social work);RDF50;Social sciences;0.5137466192245483;RDF60;Humanities and the arts;0.17419706284999847;RDF30;Medical, health and life sciences;0.10606937855482101;RDF503;Education;0.9680808782577515;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.8149749636650085;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.7640894651412964;RDF203;Electrical engineering, computer engineering, and information engineering;0.5489153265953064;RDF504;Sociology and related studies;0.30955833196640015
17;Discharges at/near gas-liquid and liquid-liquid interfaces: fundamental investigation and application in liquid processing and nanomaterial synthesis (Physics);RDF20-21;Engineering and technology;0.4544532001018524;RDF10;Natural sciences;0.22245825827121735;RDF30;Medical, health and life sciences;0.17927467823028564;RDF103;Physical sciences;0.9990091919898987;RDF211;Nano-technology;0.9862046241760254;RDF202;Industrial, systems and processes engineering;0.939108669757843;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8307770490646362;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.8145695924758911
18;Fully-Lagrangian three-dimensional modelling of river ice jam initiation;RDF10;Natural sciences;0.5174173712730408;RDF20-21;Engineering and technology;0.13530631363391876;RDF30;Medical, health and life sciences;0.13050459325313568;RDF105;Earth and related environmental sciences;0.875361442565918;RDF103;Physical sciences;0.7880943417549133;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.6120198369026184;RDF107;Other natural sciences;0.48157569766044617;RDF102;Computer and information sciences;0.42930975556373596
19;Juger l'homosexualité, attribuer l'asile: le traitement des demandes d'asile OSIG au Canada (Political science and public administration);RDF50;Social sciences;0.4534109830856323;RDF30;Medical, health and life sciences;0.13363595306873322;RDF60;Humanities and the arts;0.13285520672798157;RDF506;Political science and policy administration;0.8953168988227844;RDF505;Law and legal practice;0.832236647605896;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.31578871607780457;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.20817892253398895;RDF605;Other humanities;0.03771481662988663
20;Intentions or affect: Which is a key driver of physical activity? Using ecological momentary assessment to understand the intention-behaviour gap in schizophrenia spectrum disorders (Multidisciplinary or interdisciplinary social sciences);RDF50;Social sciences;0.9867629408836365;RDF30;Medical, health and life sciences;0.006760057527571917;RDF20-21;Engineering and technology;0.0025633240584284067;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.5754687190055847;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.3490610718727112;RDF401;Agriculture, forestry, and fisheries;0.19008423388004303;RDF509;Other social sciences;0.0589117631316185;RDF507;Social and economic geography;0.05546392872929573
21;Biophysical and genetic control of root growth;RDF30;Medical, health and life sciences;0.6965168118476868;RDF10;Natural sciences;0.2751677632331848;RDF20-21;Engineering and technology;0.014929191209375858;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9952771067619324;RDF106;Biological sciences;0.9928786158561707;RDF301;Basic medicine and life sciences;0.9742149114608765;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9267607927322388;RDF207;Medical and biomedical engineering;0.7545533776283264
22;Open-source numerical strategy for the analysis and redesign of turbomachine blades accounting for nonlinear structural interactions;RDF20-21;Engineering and technology;0.4659169614315033;RDF30;Medical, health and life sciences;0.1467505246400833;RDF60;Humanities and the arts;0.12976007163524628;RDF212;Other engineering and technologies;0.6823620796203613;RDF102;Computer and information sciences;0.6249804496765137;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.5840339064598083;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.5445591807365417;RDF202;Industrial, systems and processes engineering;0.5358878374099731
23;Application of Boltzmann Transport Equation solutions to nuclear reactor physics and radiotherapy applications (Physics);RDF30;Medical, health and life sciences;0.5699093341827393;RDF20-21;Engineering and technology;0.2497587949037552;RDF10;Natural sciences;0.09600890427827835;RDF103;Physical sciences;0.9990378022193909;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.397236704826355;RDF202;Industrial, systems and processes engineering;0.26350462436676025;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.2504771053791046;RDF203;Electrical engineering, computer engineering, and information engineering;0.17840054631233215
24;La théorie des graphes : analyse structurelle, algorithmique et applications dans les sciences de l'ingénieur;RDF20-21;Engineering and technology;0.501550018787384;RDF30;Medical, health and life sciences;0.4135722815990448;RDF10;Natural sciences;0.026907645165920258;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9946877956390381;RDF202;Industrial, systems and processes engineering;0.9666867256164551;RDF203;Electrical engineering, computer engineering, and information engineering;0.9231258034706116;RDF102;Computer and information sciences;0.8850366473197937;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8535927534103394
25;Interdisciplinary Canadian Collaborative ME Research Network;RDF30;Medical, health and life sciences;0.7228295803070068;RDF20-21;Engineering and technology;0.1458512842655182;RDF60;Humanities and the arts;0.041320428252220154;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9792749881744385;RDF204;Mechanical engineering;0.9661080241203308;RDF304;Medical biotechnology;0.9443824291229248;RDF207;Medical and biomedical engineering;0.9240648150444031;RDF206;Materials engineering and resources engineering;0.8610277771949768
26;La nouvelle politique de la redistribution (Political science and public administration);RDF50;Social sciences;0.37405282258987427;RDF20-21;Engineering and technology;0.1530618816614151;RDF30;Medical, health and life sciences;0.14350776374340057;RDF506;Political science and policy administration;0.8897685408592224;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.6796041131019592;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.6756241321563721;RDF508;Media and communications;0.06925792992115021;RDF505;Law and legal practice;0.02895316295325756
27;Extracellular vesicles and their miR cargo to enhance ischemia-induced neovascularization in peripheral artery disease (Cardiovascular System – Vascular System);RDF30;Medical, health and life sciences;0.3520422875881195;RDF20-21;Engineering and technology;0.28697800636291504;RDF10;Natural sciences;0.2769966125488281;RDF304;Medical biotechnology;0.9741411805152893;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9430991411209106;RDF207;Medical and biomedical engineering;0.8226882815361023;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.7474316358566284;RDF303;Health sciences;0.6629601120948792
28;Low-Dimensional Organic Materials for Energy, Electronic and Environment Applications;RDF10;Natural sciences;0.6479013562202454;RDF20-21;Engineering and technology;0.22579574584960938;RDF30;Medical, health and life sciences;0.07964242994785309;RDF208;Environmental engineering and related engineering;0.9853138327598572;RDF105;Earth and related environmental sciences;0.9821341037750244;RDF211;Nano-technology;0.9762653112411499;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9635233879089355;RDF209;Environmental biotechnology;0.8727817535400391
29;Histone protein supply and demand: life on a knife's edge (Genes, Cells and Molecules);RDF10;Natural sciences;0.6298618316650391;RDF30;Medical, health and life sciences;0.263400137424469;RDF20-21;Engineering and technology;0.044570088386535645;RDF106;Biological sciences;0.9984268546104431;RDF301;Basic medicine and life sciences;0.9605281352996826;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9120256304740906;RDF404;Agricultural biotechnology and food sciences;0.8744094371795654;RDF210;Industrial biotechnology;0.872184157371521
30;Bayesian deep-learning prediction with sparse graphs (Mathematics and Statistics);RDF30;Medical, health and life sciences;0.41872817277908325;RDF50;Social sciences;0.1543426364660263;RDF10;Natural sciences;0.14842987060546875;RDF102;Computer and information sciences;0.953880250453949;RDF101;Mathematics and statistics;0.9162970781326294;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.7535573244094849;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.5917232632637024;RDF105;Earth and related environmental sciences;0.46879059076309204
31;At the Edge of Soft Power: French Saint-Simonians and Nineteenth-Century Visions of Development (History);RDF50;Social sciences;0.36758747696876526;RDF20-21;Engineering and technology;0.18958774209022522;RDF30;Medical, health and life sciences;0.15428434312343597;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9874114990234375;RDF605;Other humanities;0.8162599802017212;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.6483550667762756;RDF202;Industrial, systems and processes engineering;0.4992218017578125;RDF105;Earth and related environmental sciences;0.4196479320526123
32;Random walks on random graphs in high dimensions (Mathematics and Statistics);RDF30;Medical, health and life sciences;0.4760603904724121;RDF10;Natural sciences;0.1333642154932022;RDF50;Social sciences;0.13129658997058868;RDF101;Mathematics and statistics;0.9868026375770569;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.6573185324668884;RDF105;Earth and related environmental sciences;0.45035937428474426;RDF202;Industrial, systems and processes engineering;0.2690434455871582;RDF203;Electrical engineering, computer engineering, and information engineering;0.16601520776748657
33;Roles, mechanisms of action and regulation of Hippo signaling in the testis (Biological Systems and Functions);RDF10;Natural sciences;0.6146624088287354;RDF30;Medical, health and life sciences;0.36703169345855713;RDF20-21;Engineering and technology;0.008341711945831776;RDF106;Biological sciences;0.9985191226005554;RDF301;Basic medicine and life sciences;0.9753196239471436;RDF304;Medical biotechnology;0.9727790951728821;RDF207;Medical and biomedical engineering;0.9247896671295166;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.8569620251655579
34;The role of the TGFB-SOX9 signaling pathway in brain angiogenesis (Biological Systems and Functions);RDF10;Natural sciences;0.9005246758460999;RDF30;Medical, health and life sciences;0.07455390691757202;RDF50;Social sciences;0.010121848434209824;RDF106;Biological sciences;0.9987600445747375;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8221891522407532;RDF304;Medical biotechnology;0.6537903547286987;RDF301;Basic medicine and life sciences;0.515863835811615;RDF303;Health sciences;0.49334755539894104
35;A randomized controlled trial comparing Virtual Reality Therapy to Supportive Therapy to reduce cannabis use in patients with psychotic disorders;RDF30;Medical, health and life sciences;0.30806562304496765;RDF60;Humanities and the arts;0.22711177170276642;RDF50;Social sciences;0.1529976725578308;RDF303;Health sciences;0.7679075002670288;RDF212;Other engineering and technologies;0.6626873016357422;RDF501;Psychology and cognitive sciences;0.6548395752906799;RDF305;Other medical sciences;0.3935224711894989;RDF107;Other natural sciences;0.38179564476013184
36;Le contrat didactique en sciences humaines au primaire : mieux comprendre les pratiques enseignantes et leurs effets sur l'apprentissage (Education and social work);RDF50;Social sciences;0.930061936378479;RDF60;Humanities and the arts;0.018168773502111435;RDF10;Natural sciences;0.016382090747356415;RDF503;Education;0.9211806058883667;RDF504;Sociology and related studies;0.7291341423988342;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.6351093053817749;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.3932102620601654;RDF501;Psychology and cognitive sciences;0.06916356831789017
37;Impact of insects by-products and phytogenics on the piglet's intestinal health;RDF10;Natural sciences;0.5414584279060364;RDF30;Medical, health and life sciences;0.14207792282104492;RDF20-21;Engineering and technology;0.11767176538705826;RDF404;Agricultural biotechnology and food sciences;0.9912886619567871;RDF403;Veterinary sciences;0.9845606088638306;RDF303;Health sciences;0.9507778882980347;RDF208;Environmental engineering and related engineering;0.9489172697067261;RDF205;Chemical engineering;0.943295419216156
38;Response of the continental water cycle to greenhouse warming: evaluating, understanding and constraining Earth System Model projections (Geosciences);RDF20-21;Engineering and technology;0.34513017535209656;RDF10;Natural sciences;0.18080827593803406;RDF60;Humanities and the arts;0.1549558788537979;RDF105;Earth and related environmental sciences;0.9994251728057861;RDF208;Environmental engineering and related engineering;0.8978745341300964;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.8601270318031311;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.23361891508102417;RDF202;Industrial, systems and processes engineering;0.08969352394342422
39;Why Do Green Products Suffer from Low Consumer Preference? An Explanation Based on Ease of Benefit Visualization and Price Fairness Perceptions;RDF10;Natural sciences;0.6322574615478516;RDF50;Social sciences;0.14114460349082947;RDF60;Humanities and the arts;0.06493701040744781;RDF208;Environmental engineering and related engineering;0.9505029916763306;RDF105;Earth and related environmental sciences;0.9440963864326477;RDF106;Biological sciences;0.7367795705795288;RDF404;Agricultural biotechnology and food sciences;0.7196792960166931;RDF401;Agriculture, forestry, and fisheries;0.5990161299705505
40;Architecture comme tissu spatial et social: perspectives japonaises pour promouvoir les relations multi échelles (Geography, urban planning and related fields);RDF50;Social sciences;0.44133925437927246;RDF60;Humanities and the arts;0.17989131808280945;RDF10;Natural sciences;0.1414743810892105;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9814888834953308;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.7912571430206299;RDF105;Earth and related environmental sciences;0.7591807842254639;RDF507;Social and economic geography;0.517327070236206;RDF605;Other humanities;0.30516645312309265
41;Femmes mémorialistes sous l'Ancien Régime (XVIe-XVIIIe siècles);RDF60;Humanities and the arts;0.3814038038253784;RDF50;Social sciences;0.24063646793365479;RDF30;Medical, health and life sciences;0.20462477207183838;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9885140657424927;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.7263770699501038;RDF605;Other humanities;0.3752484619617462;RDF601;History, archaeology and related studies;0.3446294963359833;RDF509;Other social sciences;0.2078571617603302
42;Répit Une Heure pour Moi : Ethnographie ciblée d'un programme de soutien familial à domicile pour les familles dont un enfant a des problèmes de santé mentale;RDF50;Social sciences;0.6481834650039673;RDF30;Medical, health and life sciences;0.13043855130672455;RDF60;Humanities and the arts;0.11879465728998184;RDF501;Psychology and cognitive sciences;0.6818724274635315;RDF105;Earth and related environmental sciences;0.5625023245811462;RDF505;Law and legal practice;0.20763614773750305;RDF301;Basic medicine and life sciences;0.14928315579891205;RDF508;Media and communications;0.146117702126503
43;The ethical challenges of Artificial Intelligence for start-ups;RDF20-21;Engineering and technology;0.46671125292778015;RDF30;Medical, health and life sciences;0.20801398158073425;RDF60;Humanities and the arts;0.11079952120780945;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9500725865364075;RDF102;Computer and information sciences;0.944937527179718;RDF212;Other engineering and technologies;0.7486969828605652;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.7084143757820129;RDF105;Earth and related environmental sciences;0.6486889123916626
44;Integrating impacts from marine plastics in Life Cycle Assessment (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.912151038646698;RDF30;Medical, health and life sciences;0.04204149916768074;RDF10;Natural sciences;0.01656043715775013;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9415736198425293;RDF202;Industrial, systems and processes engineering;0.7801604866981506;RDF105;Earth and related environmental sciences;0.49584972858428955;RDF211;Nano-technology;0.31218650937080383;RDF605;Other humanities;0.23335674405097961
45;A Semantic Parsing Approach to Open-world Knowledge Graph Question Answering;RDF30;Medical, health and life sciences;0.36324402689933777;RDF60;Humanities and the arts;0.168759286403656;RDF20-21;Engineering and technology;0.1399063616991043;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9639245867729187;RDF102;Computer and information sciences;0.891575276851654;RDF105;Earth and related environmental sciences;0.88333660364151;RDF208;Environmental engineering and related engineering;0.5969032049179077;RDF501;Psychology and cognitive sciences;0.5590493083000183
46;Appropriation et déploiement d'une approche pédagogique antiraciste chez des formateurs en sciences de la santé (Indigenous research);RDF30;Medical, health and life sciences;0.7312824130058289;RDF50;Social sciences;0.09643997997045517;RDF60;Humanities and the arts;0.06287737935781479;RDF303;Health sciences;0.999651312828064;RDF503;Education;0.9995702505111694;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.730770468711853;RDF301;Basic medicine and life sciences;0.661048173904419;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.49584972858428955
47;Pathways for the digital economy: Adolescent digital literacies and InstaPoetry;RDF60;Humanities and the arts;0.2390233725309372;RDF50;Social sciences;0.19893291592597961;RDF20-21;Engineering and technology;0.18077704310417175;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.04931359738111496;RDF509;Other social sciences;0.032070379704236984;RDF605;Other humanities;0.025011597201228142;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.01901443488895893;RDF508;Media and communications;0.017342347651720047
48;Les discours en matière de pauvreté dans les revues scientifiques francophones du travail social : ce qu'ils nous disent du travail social et de ses rapports à la science et à la théorie (Multidisciplinary or interdisciplinary social sciences);RDF50;Social sciences;0.9819077849388123;RDF20-21;Engineering and technology;0.005670064594596624;RDF10;Natural sciences;0.0035000548232346773;RDF504;Sociology and related studies;0.7471780776977539;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.5481293201446533;RDF509;Other social sciences;0.10311471670866013;RDF508;Media and communications;0.06853749603033066;RDF602;Languages and literature;0.061115119606256485
49;Bilingualism and attentional processes in the age and language proficiency continuum (Biological Systems and Functions);RDF10;Natural sciences;0.6984396576881409;RDF30;Medical, health and life sciences;0.2072664201259613;RDF40;Agricultural and veterinary sciences;0.03390146419405937;RDF106;Biological sciences;0.9948001503944397;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8201455473899841;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.7279754281044006;RDF208;Environmental engineering and related engineering;0.4207780957221985;RDF301;Basic medicine and life sciences;0.24148938059806824
50;Arts de la scène, innovations technologiques et clowns pour le renouvellement de l'opéra;RDF20-21;Engineering and technology;0.8585502505302429;RDF60;Humanities and the arts;0.06311861425638199;RDF30;Medical, health and life sciences;0.05457461625337601;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9875802993774414;RDF102;Computer and information sciences;0.9230131506919861;RDF212;Other engineering and technologies;0.9161096215248108;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9129080176353455;RDF202;Industrial, systems and processes engineering;0.9121626615524292
51;"""Domestic art galleries"" in Cuba, Russia, and China after 1989: a(n) (imagined) trans-socialist network (Fine Arts, Research-Creation)";RDF60;Humanities and the arts;0.5342366695404053;RDF50;Social sciences;0.22954805195331573;RDF20-21;Engineering and technology;0.07180850952863693;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9930693507194519;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.33315056562423706;RDF605;Other humanities;0.16323378682136536;RDF509;Other social sciences;0.07456762343645096;RDF507;Social and economic geography;0.03422932326793671
52;Advancing the understanding of fundamental principles of motor control (Biological Systems and Functions);RDF10;Natural sciences;0.7849521040916443;RDF30;Medical, health and life sciences;0.13792790472507477;RDF20-21;Engineering and technology;0.044240742921829224;RDF106;Biological sciences;0.9916032552719116;RDF503;Education;0.9773491621017456;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.6300022602081299;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.5634980797767639;RDF207;Medical and biomedical engineering;0.37073785066604614
