;sequence;code_div_1;label_div_1;score_div_1;code_div_2;label_div_2;score_div_2;code_div_3;label_div_3;score_div_3;code_gr_1;label_gr_1;score_gr_1;code_gr_2;label_gr_2;score_gr_2;code_gr_3;label_gr_3;score_gr_3;code_gr_4;label_gr_4;score_gr_4;code_gr_5;label_gr_5;score_gr_5
10;Transitioning patients with advanced chronic kidney disease to home or facility dialysis: understanding the experience and quality of life for patients and their caregivers (TRANSIT-CARE);RDF30;Medical, health and life sciences;0.3730533719062805;RDF20-21;Engineering and technology;0.16156800091266632;RDF60;Humanities and the arts;0.15498100221157074;RDF207;Medical and biomedical engineering;0.4781397581100464;RDF303;Health sciences;0.21948674321174622;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.215801402926445;RDF211;Nano-technology;0.042089320719242096;RDF403;Veterinary sciences;0.039356932044029236
11;Tenrikyo and the Rise and Fall of New Religions in Japan (Philosophy, medieval studies, classics, religious);RDF60;Humanities and the arts;0.4324556291103363;RDF20-21;Engineering and technology;0.15784496068954468;RDF30;Medical, health and life sciences;0.12605169415473938;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.23584407567977905;RDF601;History, archaeology and related studies;0.05986040458083153;RDF506;Political science and policy administration;0.02074931375682354;RDF107;Other natural sciences;0.01913919486105442;RDF305;Other medical sciences;0.010977702215313911
12;Systems biology of size control in eukaryotes (Genes, Cells and Molecules);RDF30;Medical, health and life sciences;0.28518784046173096;RDF10;Natural sciences;0.16987603902816772;RDF20-21;Engineering and technology;0.16520023345947266;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.052465878427028656;RDF106;Biological sciences;0.026837436482310295;RDF207;Medical and biomedical engineering;0.020795214921236038;RDF404;Agricultural biotechnology and food sciences;0.010660126805305481;RDF211;Nano-technology;0.006876938045024872
13;Drop-based microfluidics (DBM) for single cell studies and ultrahigh-throughput phenotypic screens and lab evolution (Genes, Cells and Molecules);RDF30;Medical, health and life sciences;0.40667924284935;RDF20-21;Engineering and technology;0.20721906423568726;RDF60;Humanities and the arts;0.13901472091674805;RDF207;Medical and biomedical engineering;0.6440450549125671;RDF211;Nano-technology;0.3330658972263336;RDF304;Medical biotechnology;0.3080493211746216;RDF303;Health sciences;0.2887893617153168;RDF404;Agricultural biotechnology and food sciences;0.28210699558258057
14;Neural repair in glaucoma: the role of insulin signaling (Cell Biology – Disease);RDF30;Medical, health and life sciences;0.4335539638996124;RDF20-21;Engineering and technology;0.17082005739212036;RDF60;Humanities and the arts;0.13786642253398895;RDF305;Other medical sciences;0.19532154500484467;RDF304;Medical biotechnology;0.07947244495153427;RDF106;Biological sciences;0.06566813588142395;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.043609946966171265;RDF301;Basic medicine and life sciences;0.04309253767132759
15;Impacts des mesures de protection contre la COVID-19 sur la communication des personnes malentendantes;RDF30;Medical, health and life sciences;0.27060315012931824;RDF60;Humanities and the arts;0.23217664659023285;RDF20-21;Engineering and technology;0.21831220388412476;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9798880815505981;RDF205;Chemical engineering;0.8168050050735474;RDF506;Political science and policy administration;0.8001843690872192;RDF102;Computer and information sciences;0.7312994599342346;RDF207;Medical and biomedical engineering;0.6862513422966003
16;Mixité sociale et scolaire en classe : perception des exigences professionnelles des étudiant·e·s en formation à l'enseignement au Québec et en Suisse (Education and social work);RDF50;Social sciences;0.7540276646614075;RDF20-21;Engineering and technology;0.10344783216714859;RDF60;Humanities and the arts;0.04240168631076813;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9691454768180847;RDF203;Electrical engineering, computer engineering, and information engineering;0.37833818793296814;RDF503;Education;0.27797991037368774;RDF504;Sociology and related studies;0.05190805718302727;RDF509;Other social sciences;0.035710688680410385
17;Discharges at/near gas-liquid and liquid-liquid interfaces: fundamental investigation and application in liquid processing and nanomaterial synthesis (Physics);RDF20-21;Engineering and technology;0.19365249574184418;RDF30;Medical, health and life sciences;0.18640588223934174;RDF60;Humanities and the arts;0.18458333611488342;RDF103;Physical sciences;0.9304054379463196;RDF211;Nano-technology;0.04432625323534012;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.038118865340948105;RDF404;Agricultural biotechnology and food sciences;0.006383778061717749;RDF301;Basic medicine and life sciences;0.0042489394545555115
18;Fully-Lagrangian three-dimensional modelling of river ice jam initiation;RDF20-21;Engineering and technology;0.2396930754184723;RDF60;Humanities and the arts;0.2137703150510788;RDF30;Medical, health and life sciences;0.20039276778697968;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9104686379432678;RDF205;Chemical engineering;0.5776792764663696;RDF208;Environmental engineering and related engineering;0.5216107368469238;RDF207;Medical and biomedical engineering;0.37985482811927795;RDF506;Political science and policy administration;0.3795233964920044
19;Juger l'homosexualité, attribuer l'asile: le traitement des demandes d'asile OSIG au Canada (Political science and public administration);RDF20-21;Engineering and technology;0.24012553691864014;RDF50;Social sciences;0.20093490183353424;RDF60;Humanities and the arts;0.16705381870269775;RDF506;Political science and policy administration;0.9886678457260132;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.7245752811431885;RDF208;Environmental engineering and related engineering;0.04699648916721344;RDF404;Agricultural biotechnology and food sciences;0.03063158690929413;RDF601;History, archaeology and related studies;0.02159864641726017
20;Intentions or affect: Which is a key driver of physical activity? Using ecological momentary assessment to understand the intention-behaviour gap in schizophrenia spectrum disorders (Multidisciplinary or interdisciplinary social sciences);RDF50;Social sciences;0.7084069848060608;RDF30;Medical, health and life sciences;0.06995543837547302;RDF60;Humanities and the arts;0.0683605894446373;RDF501;Psychology and cognitive sciences;0.5363104343414307;RDF504;Sociology and related studies;0.3006461560726166;RDF509;Other social sciences;0.16262759268283844;RDF506;Political science and policy administration;0.05505729839205742;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.05064183473587036
21;Biophysical and genetic control of root growth;RDF30;Medical, health and life sciences;0.2654421925544739;RDF40;Agricultural and veterinary sciences;0.23472176492214203;RDF10;Natural sciences;0.22756549715995789;RDF207;Medical and biomedical engineering;0.8432272672653198;RDF404;Agricultural biotechnology and food sciences;0.8252404928207397;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.6987731456756592;RDF405;Other agricultural sciences;0.6026543974876404;RDF305;Other medical sciences;0.5458648800849915
22;Open-source numerical strategy for the analysis and redesign of turbomachine blades accounting for nonlinear structural interactions;RDF20-21;Engineering and technology;0.2999594509601593;RDF60;Humanities and the arts;0.2514716684818268;RDF30;Medical, health and life sciences;0.16941742599010468;RDF506;Political science and policy administration;0.39176076650619507;RDF101;Mathematics and statistics;0.3624374568462372;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.3381122946739197;RDF207;Medical and biomedical engineering;0.20086167752742767;RDF405;Other agricultural sciences;0.17261706292629242
23;Application of Boltzmann Transport Equation solutions to nuclear reactor physics and radiotherapy applications (Physics);RDF10;Natural sciences;0.2572990655899048;RDF20-21;Engineering and technology;0.19984692335128784;RDF30;Medical, health and life sciences;0.1787041276693344;RDF103;Physical sciences;0.8427829742431641;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.02464212477207184;RDF304;Medical biotechnology;0.0027926855254918337;RDF211;Nano-technology;0.002538838656619191;RDF301;Basic medicine and life sciences;0.002084119478240609
24;La théorie des graphes : analyse structurelle, algorithmique et applications dans les sciences de l'ingénieur;RDF20-21;Engineering and technology;0.3515753149986267;RDF60;Humanities and the arts;0.15888194739818573;RDF30;Medical, health and life sciences;0.14593033492565155;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9103236794471741;RDF203;Electrical engineering, computer engineering, and information engineering;0.6225022077560425;RDF104;Chemical sciences;0.3743372857570648;RDF105;Earth and related environmental sciences;0.2532925307750702;RDF403;Veterinary sciences;0.2413637936115265
25;Interdisciplinary Canadian Collaborative ME Research Network;RDF30;Medical, health and life sciences;0.5174826979637146;RDF20-21;Engineering and technology;0.17650479078292847;RDF60;Humanities and the arts;0.11693600565195084;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.992823600769043;RDF304;Medical biotechnology;0.9720054864883423;RDF207;Medical and biomedical engineering;0.9661241769790649;RDF206;Materials engineering and resources engineering;0.9524005651473999;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9177529215812683
26;La nouvelle politique de la redistribution (Political science and public administration);RDF50;Social sciences;0.261893630027771;RDF30;Medical, health and life sciences;0.1975204199552536;RDF40;Agricultural and veterinary sciences;0.18176184594631195;RDF506;Political science and policy administration;0.9180367588996887;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.8648048043251038;RDF401;Agriculture, forestry, and fisheries;0.04636938124895096;RDF507;Social and economic geography;0.02725156955420971;RDF404;Agricultural biotechnology and food sciences;0.01857730746269226
27;Extracellular vesicles and their miR cargo to enhance ischemia-induced neovascularization in peripheral artery disease (Cardiovascular System – Vascular System);RDF30;Medical, health and life sciences;0.3048737049102783;RDF20-21;Engineering and technology;0.23559775948524475;RDF60;Humanities and the arts;0.1959545910358429;RDF304;Medical biotechnology;0.8892517685890198;RDF207;Medical and biomedical engineering;0.8837183713912964;RDF211;Nano-technology;0.38077691197395325;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.3397018611431122;RDF210;Industrial biotechnology;0.15577852725982666
28;Low-Dimensional Organic Materials for Energy, Electronic and Environment Applications;RDF20-21;Engineering and technology;0.298875093460083;RDF60;Humanities and the arts;0.1974514275789261;RDF40;Agricultural and veterinary sciences;0.1428840458393097;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.8597946763038635;RDF105;Earth and related environmental sciences;0.20039159059524536;RDF104;Chemical sciences;0.19603843986988068;RDF506;Political science and policy administration;0.19282123446464539;RDF211;Nano-technology;0.17493629455566406
29;Histone protein supply and demand: life on a knife's edge (Genes, Cells and Molecules);RDF30;Medical, health and life sciences;0.2811610698699951;RDF20-21;Engineering and technology;0.222116619348526;RDF60;Humanities and the arts;0.1701239049434662;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.5002294778823853;RDF207;Medical and biomedical engineering;0.0837460607290268;RDF601;History, archaeology and related studies;0.07306116819381714;RDF304;Medical biotechnology;0.060323528945446014;RDF106;Biological sciences;0.05515896901488304
30;Bayesian deep-learning prediction with sparse graphs (Mathematics and Statistics);RDF20-21;Engineering and technology;0.28370827436447144;RDF40;Agricultural and veterinary sciences;0.20622476935386658;RDF30;Medical, health and life sciences;0.18395686149597168;RDF101;Mathematics and statistics;0.9936394691467285;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9748480319976807;RDF404;Agricultural biotechnology and food sciences;0.6375470161437988;RDF401;Agriculture, forestry, and fisheries;0.5315553545951843;RDF206;Materials engineering and resources engineering;0.4565037190914154
31;At the Edge of Soft Power: French Saint-Simonians and Nineteenth-Century Visions of Development (History);RDF20-21;Engineering and technology;0.23133811354637146;RDF30;Medical, health and life sciences;0.2021874636411667;RDF60;Humanities and the arts;0.19511789083480835;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9637726545333862;RDF203;Electrical engineering, computer engineering, and information engineering;0.08734475076198578;RDF105;Earth and related environmental sciences;0.08240573108196259;RDF401;Agriculture, forestry, and fisheries;0.08125428855419159;RDF301;Basic medicine and life sciences;0.06098877638578415
32;Random walks on random graphs in high dimensions (Mathematics and Statistics);RDF10;Natural sciences;0.29048463702201843;RDF40;Agricultural and veterinary sciences;0.18621157109737396;RDF30;Medical, health and life sciences;0.1780851036310196;RDF101;Mathematics and statistics;0.9796333909034729;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.3041021525859833;RDF404;Agricultural biotechnology and food sciences;0.021609541028738022;RDF105;Earth and related environmental sciences;0.018039293587207794;RDF401;Agriculture, forestry, and fisheries;0.014043042436242104
33;Roles, mechanisms of action and regulation of Hippo signaling in the testis (Biological Systems and Functions);RDF10;Natural sciences;0.2656407356262207;RDF30;Medical, health and life sciences;0.2091284692287445;RDF60;Humanities and the arts;0.1719270497560501;RDF106;Biological sciences;0.46589407324790955;RDF207;Medical and biomedical engineering;0.2746131122112274;RDF304;Medical biotechnology;0.02703363634645939;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.02585531584918499;RDF305;Other medical sciences;0.024132682010531425
34;The role of the TGFB-SOX9 signaling pathway in brain angiogenesis (Biological Systems and Functions);RDF30;Medical, health and life sciences;0.3551049828529358;RDF60;Humanities and the arts;0.16041631996631622;RDF10;Natural sciences;0.15635989606380463;RDF207;Medical and biomedical engineering;0.7005958557128906;RDF106;Biological sciences;0.31642651557922363;RDF304;Medical biotechnology;0.13976095616817474;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.11759498715400696;RDF305;Other medical sciences;0.056464001536369324
35;A randomized controlled trial comparing Virtual Reality Therapy to Supportive Therapy to reduce cannabis use in patients with psychotic disorders;RDF30;Medical, health and life sciences;0.31593307852745056;RDF60;Humanities and the arts;0.21508735418319702;RDF20-21;Engineering and technology;0.15874651074409485;RDF305;Other medical sciences;0.47986704111099243;RDF304;Medical biotechnology;0.348860502243042;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.2535583972930908;RDF501;Psychology and cognitive sciences;0.2031089961528778;RDF207;Medical and biomedical engineering;0.12642934918403625
36;Le contrat didactique en sciences humaines au primaire : mieux comprendre les pratiques enseignantes et leurs effets sur l'apprentissage (Education and social work);RDF50;Social sciences;0.6977627873420715;RDF60;Humanities and the arts;0.1536259800195694;RDF20-21;Engineering and technology;0.06331826001405716;RDF503;Education;0.9747499823570251;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.7597355246543884;RDF504;Sociology and related studies;0.29178133606910706;RDF509;Other social sciences;0.2547460198402405;RDF105;Earth and related environmental sciences;0.11857329308986664
37;Impact of insects by-products and phytogenics on the piglet's intestinal health;RDF40;Agricultural and veterinary sciences;0.29481303691864014;RDF20-21;Engineering and technology;0.1857733130455017;RDF30;Medical, health and life sciences;0.17615161836147308;RDF403;Veterinary sciences;0.9180377721786499;RDF405;Other agricultural sciences;0.7814780473709106;RDF404;Agricultural biotechnology and food sciences;0.7648699879646301;RDF305;Other medical sciences;0.6594003438949585;RDF107;Other natural sciences;0.6539007425308228
38;Response of the continental water cycle to greenhouse warming: evaluating, understanding and constraining Earth System Model projections (Geosciences);RDF20-21;Engineering and technology;0.27199482917785645;RDF30;Medical, health and life sciences;0.2032277137041092;RDF60;Humanities and the arts;0.18636269867420197;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.2362755537033081;RDF105;Earth and related environmental sciences;0.11613775789737701;RDF107;Other natural sciences;0.010330652818083763;RDF301;Basic medicine and life sciences;0.0044594439677894115;RDF208;Environmental engineering and related engineering;0.0030930484645068645
39;Why Do Green Products Suffer from Low Consumer Preference? An Explanation Based on Ease of Benefit Visualization and Price Fairness Perceptions;RDF20-21;Engineering and technology;0.2668742537498474;RDF60;Humanities and the arts;0.2471703439950943;RDF50;Social sciences;0.12823645770549774;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.668412446975708;RDF506;Political science and policy administration;0.6391396522521973;RDF501;Psychology and cognitive sciences;0.6196693181991577;RDF209;Environmental biotechnology;0.4435775876045227;RDF504;Sociology and related studies;0.16125589609146118
40;Architecture comme tissu spatial et social: perspectives japonaises pour promouvoir les relations multi échelles (Geography, urban planning and related fields);RDF60;Humanities and the arts;0.2771131098270416;RDF20-21;Engineering and technology;0.19598886370658875;RDF30;Medical, health and life sciences;0.1770380139350891;RDF507;Social and economic geography;0.278995543718338;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.03663652390241623;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.035264234989881516;RDF301;Basic medicine and life sciences;0.0017971955239772797;RDF404;Agricultural biotechnology and food sciences;0.0017576981335878372
41;Femmes mémorialistes sous l'Ancien Régime (XVIe-XVIIIe siècles);RDF30;Medical, health and life sciences;0.2788751423358917;RDF60;Humanities and the arts;0.24426597356796265;RDF20-21;Engineering and technology;0.15778805315494537;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9746184349060059;RDF508;Media and communications;0.8094030022621155;RDF206;Materials engineering and resources engineering;0.5956696271896362;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.5869947075843811;RDF102;Computer and information sciences;0.4526299834251404
42;Répit Une Heure pour Moi : Ethnographie ciblée d'un programme de soutien familial à domicile pour les familles dont un enfant a des problèmes de santé mentale;RDF60;Humanities and the arts;0.4088585674762726;RDF30;Medical, health and life sciences;0.30162563920021057;RDF20-21;Engineering and technology;0.14450204372406006;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.8451278209686279;RDF203;Electrical engineering, computer engineering, and information engineering;0.60768061876297;RDF601;History, archaeology and related studies;0.3620380461215973;RDF302;Clinical medicine;0.28785884380340576;RDF207;Medical and biomedical engineering;0.21099869906902313
43;The ethical challenges of Artificial Intelligence for start-ups;RDF20-21;Engineering and technology;0.24897344410419464;RDF30;Medical, health and life sciences;0.1831991970539093;RDF40;Agricultural and veterinary sciences;0.17762507498264313;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.4321913421154022;RDF102;Computer and information sciences;0.34144020080566406;RDF506;Political science and policy administration;0.018245689570903778;RDF207;Medical and biomedical engineering;0.014191989786922932;RDF203;Electrical engineering, computer engineering, and information engineering;0.01060810498893261
44;Integrating impacts from marine plastics in Life Cycle Assessment (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.6165266036987305;RDF60;Humanities and the arts;0.11636442691087723;RDF30;Medical, health and life sciences;0.07915482670068741;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.8014971613883972;RDF202;Industrial, systems and processes engineering;0.08504840731620789;RDF107;Other natural sciences;0.0069330232217907906;RDF208;Environmental engineering and related engineering;0.006903122179210186;RDF105;Earth and related environmental sciences;0.006509716622531414
45;A Semantic Parsing Approach to Open-world Knowledge Graph Question Answering;RDF20-21;Engineering and technology;0.2669728398323059;RDF40;Agricultural and veterinary sciences;0.22677627205848694;RDF30;Medical, health and life sciences;0.22674767673015594;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9829052090644836;RDF207;Medical and biomedical engineering;0.839314877986908;RDF506;Political science and policy administration;0.7835057973861694;RDF404;Agricultural biotechnology and food sciences;0.6978013515472412;RDF401;Agriculture, forestry, and fisheries;0.6700564026832581
46;Appropriation et déploiement d'une approche pédagogique antiraciste chez des formateurs en sciences de la santé (Indigenous research);RDF30;Medical, health and life sciences;0.3310411274433136;RDF50;Social sciences;0.196488618850708;RDF20-21;Engineering and technology;0.1653652787208557;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9631887674331665;RDF303;Health sciences;0.8129392266273499;RDF104;Chemical sciences;0.22564397752285004;RDF105;Earth and related environmental sciences;0.19679352641105652;RDF404;Agricultural biotechnology and food sciences;0.18637152016162872
47;Pathways for the digital economy: Adolescent digital literacies and InstaPoetry;RDF20-21;Engineering and technology;0.26936018466949463;RDF60;Humanities and the arts;0.20588284730911255;RDF30;Medical, health and life sciences;0.18732698261737823;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.935085117816925;RDF203;Electrical engineering, computer engineering, and information engineering;0.3049505650997162;RDF508;Media and communications;0.08403050154447556;RDF102;Computer and information sciences;0.07166388630867004;RDF211;Nano-technology;0.046077534556388855
48;Les discours en matière de pauvreté dans les revues scientifiques francophones du travail social : ce qu'ils nous disent du travail social et de ses rapports à la science et à la théorie (Multidisciplinary or interdisciplinary social sciences);RDF50;Social sciences;0.5245438814163208;RDF20-21;Engineering and technology;0.17287056148052216;RDF60;Humanities and the arts;0.09847737103700638;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9946032166481018;RDF504;Sociology and related studies;0.9816163778305054;RDF501;Psychology and cognitive sciences;0.823313295841217;RDF203;Electrical engineering, computer engineering, and information engineering;0.7375820279121399;RDF602;Languages and literature;0.5787264704704285
49;Bilingualism and attentional processes in the age and language proficiency continuum (Biological Systems and Functions);RDF30;Medical, health and life sciences;0.2052242010831833;RDF60;Humanities and the arts;0.20489268004894257;RDF40;Agricultural and veterinary sciences;0.1840142011642456;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.45820853114128113;RDF106;Biological sciences;0.14158761501312256;RDF404;Agricultural biotechnology and food sciences;0.1252766251564026;RDF207;Medical and biomedical engineering;0.05327611789107323;RDF602;Languages and literature;0.050482504069805145
50;Arts de la scène, innovations technologiques et clowns pour le renouvellement de l'opéra;RDF60;Humanities and the arts;0.5965109467506409;RDF20-21;Engineering and technology;0.17619141936302185;RDF30;Medical, health and life sciences;0.0687684416770935;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9691432118415833;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.8229272961616516;RDF203;Electrical engineering, computer engineering, and information engineering;0.3030097186565399;RDF506;Political science and policy administration;0.1856631636619568;RDF211;Nano-technology;0.17907553911209106
51;"""Domestic art galleries"" in Cuba, Russia, and China after 1989: a(n) (imagined) trans-socialist network (Fine Arts, Research-Creation)";RDF60;Humanities and the arts;0.586371898651123;RDF20-21;Engineering and technology;0.13604554533958435;RDF30;Medical, health and life sciences;0.09475520253181458;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9235888123512268;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.05075102299451828;RDF301;Basic medicine and life sciences;0.030318446457386017;RDF404;Agricultural biotechnology and food sciences;0.014325149357318878;RDF105;Earth and related environmental sciences;0.011527467519044876
52;Advancing the understanding of fundamental principles of motor control (Biological Systems and Functions);RDF10;Natural sciences;0.2459833323955536;RDF20-21;Engineering and technology;0.1866767853498459;RDF30;Medical, health and life sciences;0.18499508500099182;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.5199446082115173;RDF207;Medical and biomedical engineering;0.16375452280044556;RDF106;Biological sciences;0.08737359941005707;RDF211;Nano-technology;0.03806363418698311;RDF401;Agriculture, forestry, and fisheries;0.012933873571455479
