;sequence;code_div_1;label_div_1;score_div_1;code_div_2;label_div_2;score_div_2;code_div_3;label_div_3;score_div_3;code_gr_1;label_gr_1;score_gr_1;code_gr_2;label_gr_2;score_gr_2;code_gr_3;label_gr_3;score_gr_3;code_gr_4;label_gr_4;score_gr_4;code_gr_5;label_gr_5;score_gr_5
10;Transitioning patients with advanced chronic kidney disease to home or facility dialysis: understanding the experience and quality of life for patients and their caregivers (TRANSIT-CARE);RDF30;"Medical, health and life sciences (includes Basic medicine and life sciences; Clinical medicine; Health sciences; Medical biotechnology; Other medical sciences)";0.3730533719062805;RDF20-21;"Engineering and technology (includes Chemical engineering; Civil engineering, maritime engineering, transport engineering, and mining engineering; Electrical engineering, computer engineering, and information engineering; Environmental biotechnology; Environmental engineering and related engineering; Industrial biotechnology; Industrial, systems and processes engineering; Materials engineering and resources engineering; Mechanical engineering; Medical and biomedical engineering; Nano-technology; Other engineering and technologies)";0.16156800091266632;RDF60;"Humanities and the arts (includes Arts (arts, history of arts, performing arts, music), architecture and design; History, archaeology and related studies; Languages and literature; Other humanities; Philosophy)";0.15498100221157074;RDF207;Medical and biomedical engineering (includes Medical and biomedical engineering);0.4781397581100464;RDF303;"Health sciences (includes Care; Health services and systems; Human nutrition and dietetics; Nursing; Other health sciences; Public and population health; Rehabilitation medicine)";0.21948674321174622;RDF201;"Civil engineering, maritime engineering, transport engineering, and mining engineering (includes Civil engineering; Land transportation systems engineering; Marine engineering; Mining engineering)";0.215801402926445;RDF211;Nano-technology (includes Nano-technology);0.042089320719242096;RDF403;Veterinary sciences (includes Veterinary sciences);0.039356932044029236
11;Tenrikyo and the Rise and Fall of New Religions in Japan (Philosophy, medieval studies, classics, religious);RDF60;"Humanities and the arts (includes Arts (arts, history of arts, performing arts, music), architecture and design; History, archaeology and related studies; Languages and literature; Other humanities; Philosophy)";0.4324556291103363;RDF20-21;"Engineering and technology (includes Chemical engineering; Civil engineering, maritime engineering, transport engineering, and mining engineering; Electrical engineering, computer engineering, and information engineering; Environmental biotechnology; Environmental engineering and related engineering; Industrial biotechnology; Industrial, systems and processes engineering; Materials engineering and resources engineering; Mechanical engineering; Medical and biomedical engineering; Nano-technology; Other engineering and technologies)";0.15784496068954468;RDF30;"Medical, health and life sciences (includes Basic medicine and life sciences; Clinical medicine; Health sciences; Medical biotechnology; Other medical sciences)";0.12605169415473938;RDF201;"Civil engineering, maritime engineering, transport engineering, and mining engineering (includes Civil engineering; Land transportation systems engineering; Marine engineering; Mining engineering)";0.23584407567977905;RDF601;"History, archaeology and related studies (includes Archaeology; Historical studies; Other studies related to history and archaeology; Religion and religious studies)";0.05986040458083153;RDF506;"Political science and policy administration (includes Policy and policy administration; Political science)";0.02074931375682354;RDF107;Other natural sciences (includes Other natural sciences);0.01913919486105442;RDF305;Other medical sciences (includes Other medical sciences);0.010977702215313911
12;Systems biology of size control in eukaryotes (Genes, Cells and Molecules);RDF30;"Medical, health and life sciences (includes Basic medicine and life sciences; Clinical medicine; Health sciences; Medical biotechnology; Other medical sciences)";0.28518784046173096;RDF10;"Natural sciences (includes Biological sciences; Chemical sciences; Computer and information sciences; Earth and related environmental sciences; Mathematics and statistics; Other natural sciences; Physical sciences)";0.16987603902816772;RDF20-21;"Engineering and technology (includes Chemical engineering; Civil engineering, maritime engineering, transport engineering, and mining engineering; Electrical engineering, computer engineering, and information engineering; Environmental biotechnology; Environmental engineering and related engineering; Industrial biotechnology; Industrial, systems and processes engineering; Materials engineering and resources engineering; Mechanical engineering; Medical and biomedical engineering; Nano-technology; Other engineering and technologies)";0.16520023345947266;RDF201;"Civil engineering, maritime engineering, transport engineering, and mining engineering (includes Civil engineering; Land transportation systems engineering; Marine engineering; Mining engineering)";0.052465878427028656;RDF106;"Biological sciences (includes Animal physiology; Biochemistry; Biological evolution; Cell biology; Ecological applications; Ecology (except applications); Genetics; Microbiology; Neurosciences, biological and chemical aspects; Other biological sciences; Plant biology; Zoology)";0.026837436482310295;RDF207;Medical and biomedical engineering (includes Medical and biomedical engineering);0.020795214921236038;RDF404;"Agricultural biotechnology and food sciences (includes Agricultural biotechnology; Food sciences (including food engineering))";0.010660126805305481;RDF211;Nano-technology (includes Nano-technology);0.006876938045024872
13;Drop-based microfluidics (DBM) for single cell studies and ultrahigh-throughput phenotypic screens and lab evolution (Genes, Cells and Molecules);RDF30;"Medical, health and life sciences (includes Basic medicine and life sciences; Clinical medicine; Health sciences; Medical biotechnology; Other medical sciences)";0.40667924284935;RDF20-21;"Engineering and technology (includes Chemical engineering; Civil engineering, maritime engineering, transport engineering, and mining engineering; Electrical engineering, computer engineering, and information engineering; Environmental biotechnology; Environmental engineering and related engineering; Industrial biotechnology; Industrial, systems and processes engineering; Materials engineering and resources engineering; Mechanical engineering; Medical and biomedical engineering; Nano-technology; Other engineering and technologies)";0.20721906423568726;RDF60;"Humanities and the arts (includes Arts (arts, history of arts, performing arts, music), architecture and design; History, archaeology and related studies; Languages and literature; Other humanities; Philosophy)";0.13901472091674805;RDF207;Medical and biomedical engineering (includes Medical and biomedical engineering);0.6440450549125671;RDF211;Nano-technology (includes Nano-technology);0.3330658972263336;RDF304;Medical biotechnology (includes Medical biotechnology);0.3080493211746216;RDF303;"Health sciences (includes Care; Health services and systems; Human nutrition and dietetics; Nursing; Other health sciences; Public and population health; Rehabilitation medicine)";0.2887893617153168;RDF404;"Agricultural biotechnology and food sciences (includes Agricultural biotechnology; Food sciences (including food engineering))";0.28210699558258057
14;Neural repair in glaucoma: the role of insulin signaling (Cell Biology – Disease);RDF30;"Medical, health and life sciences (includes Basic medicine and life sciences; Clinical medicine; Health sciences; Medical biotechnology; Other medical sciences)";0.4335539638996124;RDF20-21;"Engineering and technology (includes Chemical engineering; Civil engineering, maritime engineering, transport engineering, and mining engineering; Electrical engineering, computer engineering, and information engineering; Environmental biotechnology; Environmental engineering and related engineering; Industrial biotechnology; Industrial, systems and processes engineering; Materials engineering and resources engineering; Mechanical engineering; Medical and biomedical engineering; Nano-technology; Other engineering and technologies)";0.17082005739212036;RDF60;"Humanities and the arts (includes Arts (arts, history of arts, performing arts, music), architecture and design; History, archaeology and related studies; Languages and literature; Other humanities; Philosophy)";0.13786642253398895;RDF305;Other medical sciences (includes Other medical sciences);0.19532154500484467;RDF304;Medical biotechnology (includes Medical biotechnology);0.07947244495153427;RDF106;"Biological sciences (includes Animal physiology; Biochemistry; Biological evolution; Cell biology; Ecological applications; Ecology (except applications); Genetics; Microbiology; Neurosciences, biological and chemical aspects; Other biological sciences; Plant biology; Zoology)";0.06566813588142395;RDF201;"Civil engineering, maritime engineering, transport engineering, and mining engineering (includes Civil engineering; Land transportation systems engineering; Marine engineering; Mining engineering)";0.043609946966171265;RDF301;"Basic medicine and life sciences (includes Cancer; Human physiology; Immunology; Medical microbiology; Musculoskeletal health and human movement; Neurosciences, medical and physiological and health aspects; Other basic medicine and life sciences; Pharmacology and pharmaceutical sciences (except clinical aspects))";0.04309253767132759
15;Impacts des mesures de protection contre la COVID-19 sur la communication des personnes malentendantes;RDF30;"Medical, health and life sciences (includes Basic medicine and life sciences; Clinical medicine; Health sciences; Medical biotechnology; Other medical sciences)";0.27060315012931824;RDF60;"Humanities and the arts (includes Arts (arts, history of arts, performing arts, music), architecture and design; History, archaeology and related studies; Languages and literature; Other humanities; Philosophy)";0.23217664659023285;RDF20-21;"Engineering and technology (includes Chemical engineering; Civil engineering, maritime engineering, transport engineering, and mining engineering; Electrical engineering, computer engineering, and information engineering; Environmental biotechnology; Environmental engineering and related engineering; Industrial biotechnology; Industrial, systems and processes engineering; Materials engineering and resources engineering; Mechanical engineering; Medical and biomedical engineering; Nano-technology; Other engineering and technologies)";0.21831220388412476;RDF201;"Civil engineering, maritime engineering, transport engineering, and mining engineering (includes Civil engineering; Land transportation systems engineering; Marine engineering; Mining engineering)";0.9798880815505981;RDF205;Chemical engineering (includes Chemical engineering);0.8168050050735474;RDF506;"Political science and policy administration (includes Policy and policy administration; Political science)";0.8001843690872192;RDF102;"Computer and information sciences (includes Artificial intelligence (AI); Bioinformatics; Computing systems; Human-centered computing; Information Systems; Library science and information studies; Other computer and information sciences; Programming languages and software engineering; Theoretical computer science and computational mathematics)";0.7312994599342346;RDF207;Medical and biomedical engineering (includes Medical and biomedical engineering);0.6862513422966003
16;Mixité sociale et scolaire en classe : perception des exigences professionnelles des étudiant·e·s en formation à l'enseignement au Québec et en Suisse (Education and social work);RDF50;"Social sciences (includes Economics and business administration; Education; Law and legal practice; Media and communications; Other social sciences; Political science and policy administration; Psychology and cognitive sciences; Social and economic geography; Sociology and related studies)";0.7540276646614075;RDF20-21;"Engineering and technology (includes Chemical engineering; Civil engineering, maritime engineering, transport engineering, and mining engineering; Electrical engineering, computer engineering, and information engineering; Environmental biotechnology; Environmental engineering and related engineering; Industrial biotechnology; Industrial, systems and processes engineering; Materials engineering and resources engineering; Mechanical engineering; Medical and biomedical engineering; Nano-technology; Other engineering and technologies)";0.10344783216714859;RDF60;"Humanities and the arts (includes Arts (arts, history of arts, performing arts, music), architecture and design; History, archaeology and related studies; Languages and literature; Other humanities; Philosophy)";0.04240168631076813;RDF201;"Civil engineering, maritime engineering, transport engineering, and mining engineering (includes Civil engineering; Land transportation systems engineering; Marine engineering; Mining engineering)";0.9691454768180847;RDF203;"Electrical engineering, computer engineering, and information engineering (includes Communications and networks technologies; Computer engineering; Data analytics and signal processing; Electrical energy systems; Electromagnetics, photonics and optics; Electronics; Systems control and automation)";0.37833818793296814;RDF503;"Education (includes Curriculum, pedagogy and didactics; Education systems; Other education; Specialized studies in education)";0.27797991037368774;RDF504;"Sociology and related studies (includes Other studies in human society; Sociology)";0.05190805718302727;RDF509;"Other social sciences (includes Anthropology; Criminology; Demography; Other social sciences, n.e.c.; Social work)";0.035710688680410385
17;Discharges at/near gas-liquid and liquid-liquid interfaces: fundamental investigation and application in liquid processing and nanomaterial synthesis (Physics);RDF20-21;"Engineering and technology (includes Chemical engineering; Civil engineering, maritime engineering, transport engineering, and mining engineering; Electrical engineering, computer engineering, and information engineering; Environmental biotechnology; Environmental engineering and related engineering; Industrial biotechnology; Industrial, systems and processes engineering; Materials engineering and resources engineering; Mechanical engineering; Medical and biomedical engineering; Nano-technology; Other engineering and technologies)";0.19365249574184418;RDF30;"Medical, health and life sciences (includes Basic medicine and life sciences; Clinical medicine; Health sciences; Medical biotechnology; Other medical sciences)";0.18640588223934174;RDF60;"Humanities and the arts (includes Arts (arts, history of arts, performing arts, music), architecture and design; History, archaeology and related studies; Languages and literature; Other humanities; Philosophy)";0.18458333611488342;RDF103;"Physical sciences (includes Astronomical and space sciences; Atomic, molecular, and optical physics; Classical physics; Condensed matter physics; Other physical sciences; Quantum physics; Subatomic physics)";0.9304054379463196;RDF211;Nano-technology (includes Nano-technology);0.04432625323534012;RDF201;"Civil engineering, maritime engineering, transport engineering, and mining engineering (includes Civil engineering; Land transportation systems engineering; Marine engineering; Mining engineering)";0.038118865340948105;RDF404;"Agricultural biotechnology and food sciences (includes Agricultural biotechnology; Food sciences (including food engineering))";0.006383778061717749;RDF301;"Basic medicine and life sciences (includes Cancer; Human physiology; Immunology; Medical microbiology; Musculoskeletal health and human movement; Neurosciences, medical and physiological and health aspects; Other basic medicine and life sciences; Pharmacology and pharmaceutical sciences (except clinical aspects))";0.0042489394545555115
18;Fully-Lagrangian three-dimensional modelling of river ice jam initiation;RDF20-21;"Engineering and technology (includes Chemical engineering; Civil engineering, maritime engineering, transport engineering, and mining engineering; Electrical engineering, computer engineering, and information engineering; Environmental biotechnology; Environmental engineering and related engineering; Industrial biotechnology; Industrial, systems and processes engineering; Materials engineering and resources engineering; Mechanical engineering; Medical and biomedical engineering; Nano-technology; Other engineering and technologies)";0.2396930754184723;RDF60;"Humanities and the arts (includes Arts (arts, history of arts, performing arts, music), architecture and design; History, archaeology and related studies; Languages and literature; Other humanities; Philosophy)";0.2137703150510788;RDF30;"Medical, health and life sciences (includes Basic medicine and life sciences; Clinical medicine; Health sciences; Medical biotechnology; Other medical sciences)";0.20039276778697968;RDF201;"Civil engineering, maritime engineering, transport engineering, and mining engineering (includes Civil engineering; Land transportation systems engineering; Marine engineering; Mining engineering)";0.9104686379432678;RDF205;Chemical engineering (includes Chemical engineering);0.5776792764663696;RDF208;"Environmental engineering and related engineering (includes Environmental engineering; Geomatics engineering; Other environmental engineering and related engineering)";0.5216107368469238;RDF207;Medical and biomedical engineering (includes Medical and biomedical engineering);0.37985482811927795;RDF506;"Political science and policy administration (includes Policy and policy administration; Political science)";0.3795233964920044
19;Juger l'homosexualité, attribuer l'asile: le traitement des demandes d'asile OSIG au Canada (Political science and public administration);RDF20-21;"Engineering and technology (includes Chemical engineering; Civil engineering, maritime engineering, transport engineering, and mining engineering; Electrical engineering, computer engineering, and information engineering; Environmental biotechnology; Environmental engineering and related engineering; Industrial biotechnology; Industrial, systems and processes engineering; Materials engineering and resources engineering; Mechanical engineering; Medical and biomedical engineering; Nano-technology; Other engineering and technologies)";0.24012553691864014;RDF50;"Social sciences (includes Economics and business administration; Education; Law and legal practice; Media and communications; Other social sciences; Political science and policy administration; Psychology and cognitive sciences; Social and economic geography; Sociology and related studies)";0.20093490183353424;RDF60;"Humanities and the arts (includes Arts (arts, history of arts, performing arts, music), architecture and design; History, archaeology and related studies; Languages and literature; Other humanities; Philosophy)";0.16705381870269775;RDF506;"Political science and policy administration (includes Policy and policy administration; Political science)";0.9886678457260132;RDF201;"Civil engineering, maritime engineering, transport engineering, and mining engineering (includes Civil engineering; Land transportation systems engineering; Marine engineering; Mining engineering)";0.7245752811431885;RDF208;"Environmental engineering and related engineering (includes Environmental engineering; Geomatics engineering; Other environmental engineering and related engineering)";0.04699648916721344;RDF404;"Agricultural biotechnology and food sciences (includes Agricultural biotechnology; Food sciences (including food engineering))";0.03063158690929413;RDF601;"History, archaeology and related studies (includes Archaeology; Historical studies; Other studies related to history and archaeology; Religion and religious studies)";0.02159864641726017
